id,CorollaWidth,CorollaLength,PetalLength,Color,NectarAmt,NectarConc,Root,Fdate
561,NA,NA,NA,2.458764703,2.785610714,0.128192467,-0.760100424,0.143213534
562,-1.764070278,-1.725913877,0.295150826,2.458764703,NA,NA,0.066568832,0.803351133
563,-2.651267742,-2.286937704,2.244268219,2.458764703,1.991135583,0.128192467,-0.397875301,0.283130216
564,NA,NA,NA,NA,NA,NA,-2.126996903,1.319219839
565,-2.239600042,0.086090564,0.835811205,2.458764703,2.534295572,1.05373076,0.327535828,-1.278079727
566,-1.90837471,-1.198325987,0.66024609,2.458764703,-0.028012732,-3.51115657,1.877828122,-1.463777893
567,0.522766411,0.283511048,0.66024609,1.062752844,-0.410418025,-1.183967594,1.525008389,-0.845327892
568,0.349247939,-0.76994895,-0.190285829,1.452201197,0.594830301,-1.357961406,2.416694441,-1.964344281
569,0.793171934,-1.264252577,-0.822442235,0.294929256,-0.515444145,0.568240154,2.184485133,-1.736208065
570,0.13944361,0.349307753,0.835811205,0.663966286,-0.681613783,-0.047466868,0.599695552,-0.956035407
571,0.057623467,-0.243047203,0.57076589,1.170926987,0.320216649,-1.44486906,0.922095387,-1.61419424
572,-0.181025222,0.020273483,-0.605115927,0.600375219,0.757056103,-2.568975054,-0.95363085,0.143213534
573,1.273560234,0.118997171,1.091108103,0.639080388,-0.228274873,-1.009739274,-0.437827483,-0.400237967
574,0.349247939,0.118997171,0.921955612,0.734899287,1.260249,-2.568975054,0.60853168,-0.717654487
575,0.793171934,-0.374739553,-0.933782887,1.255544118,-0.057868738,-0.922538452,2.184485133,-0.29975453
576,0.933217949,0.283511048,-0.291647705,0.946661231,0.516367339,-0.135217847,0.028618305,0.861109275
577,2.075675632,-0.539385708,-2.162549541,0.275253466,-1.546567685,2.162422906,0.780520163,-0.717654487
578,1.79625301,-0.83583698,-0.605115927,0.388181155,0.206632718,0.744610874,0.635166637,-1.787422219
579,0.392141844,0.283511048,-0.605115927,0.988549432,0.172333172,0.392068865,1.019511167,-0.400237967
580,0.264405596,-0.506453716,-1.27929446,1.386285984,-0.479954745,0.832870097,0.564559622,-0.956035407
581,NA,NA,NA,1.468639725,-0.662597223,3.143782812,-0.998936499,1.215650893
582,0.349247939,0.546668038,-1.27929446,1.824089424,-1.07429538,-0.660595272,0.912490059,-1.37934571
583,0.349247939,-0.275968264,-0.190285829,1.553777921,-0.427626723,-1.878492701,0.190760256,-2.036453575
584,0.839483127,-4.006470796,-3.342167735,-0.171985503,-2.978099251,1.895687823,0.461107101,-0.183906424
585,1.028472457,-0.47352311,-0.291647705,0.82969958,-0.681613783,-1.705228439,1.211752654,-1.978000992
586,-0.023042036,-0.901730795,-2.874511031,1.627061936,-1.412360241,-1.965030477,-1.485086382,1.319219839
587,NA,NA,NA,0.714825614,0.186103539,-1.44486906,0.538424225,0.741273706
588,1.273560234,0.217709308,-1.27929446,1.056162297,0.333284654,0.392068865,1.295668411,0.457781027
589,1.273560234,-0.21012748,0.921955612,0.81950877,-0.798889454,0.480129398,0.780520163,0.143213534
590,0.566970481,0.020273483,0.105080325,1.145748646,-0.188580774,-1.835200114,0.521102451,-0.845327892
591,0.222448791,-0.308890674,0.835811205,1.488478163,-0.739554099,0.568240154,-0.878695796,0.741273706
592,0.793171934,-0.934679891,0.388251971,1.140408324,NA,NA,NA,-1.066153601
593,1.223724133,-0.374739553,0.66024609,1.189902905,0.497957025,-1.096882486,0.286772906,-0.183906424
594,1.028472457,-0.341814436,-0.933782887,1.119778734,-0.606401533,-0.83528052,0.817756569,-1.066153601
595,NA,NA,NA,1.636212362,-1.165911688,0.744610874,0.143688003,0.2055138
596,0.349247939,1.138488844,0.105080325,0.740952216,0.460782408,-0.047466868,0.864826061,-2.103669355
597,-0.062950995,0.513777739,-0.605115927,0.019386185,-0.64372468,0.65640077,1.232560884,-1.545161578
598,1.273560234,-0.737007091,-0.190285829,1.272344198,0.384965865,-0.222915811,-0.275221144,-0.845327892
599,0.793171934,0.349307753,-0.605115927,0.894502154,-1.438556481,1.009534508,-0.457634049,-0.058474599
600,0.88616334,-0.308890674,-0.090406925,0.387172237,0.144586685,2.162422906,NA,-1.37934571
601,-1.97909654,-2.435528878,0.295150826,2.458764703,1.2168385,-1.183967594,-1.650997757,0.002696102
602,-2.13146473,-2.749344754,0.008034115,2.458764703,1.842003497,1.274890808,0.343968958,-1.668776771
603,-1.615792222,-2.352973689,1.805397796,2.458764703,1.245844784,3.233248888,-0.490397778,0.93951718
604,NA,NA,NA,NA,NA,NA,NA,-1.278079727
605,-1.369768413,-3.079866742,0.295150826,2.458764703,2.810132203,1.585007909,0.855365029,NA
606,NA,NA,NA,NA,NA,NA,-1.065777775,1.106800094
607,-3.257777865,-1.495044359,1.575287716,2.458764703,3.2153181,-1.096882486,-0.068218445,-0.570024901
608,-2.397772119,-1.62696011,3.173944033,2.458764703,3.209821851,-3.766540369,-1.650997757,-2.164404443
609,NA,NA,NA,2.458764703,1.2168385,-0.135217847,-0.982017748,0.981812094
610,-1.615792222,-2.352973689,0.105080325,2.458764703,1.813803452,-1.965030477,-1.125906582,0.542673392
611,NA,NA,NA,NA,NA,NA,-1.351110783,-2.188260811
612,-1.615792222,-2.022864719,2.657581993,2.458764703,3.226287258,-0.047466868,0.294889221,-0.664024706
613,-2.893029913,-2.485067495,2.522456773,2.458764703,2.965723331,0.921178094,-0.247376073,-0.845327892
614,NA,NA,NA,NA,NA,NA,-2.533511948,1.044653601
615,NA,NA,NA,NA,NA,NA,-1.705990843,1.185241518
616,-0.772145405,-1.429096033,1.091108103,2.458764703,1.960275867,0.040336703,1.049229466,-0.717654487
617,-1.145001981,-2.121878949,0.388251971,2.458764703,1.811375312,1.027211568,0.270594175,-1.668776771
618,NA,NA,NA,NA,NA,NA,-1.356170968,1.348958498
619,NA,NA,NA,2.458764703,0.552842669,3.591519007,0.097219373,0.693289545
620,-2.021085007,-2.187897148,0.835811205,2.458764703,1.387041424,2.25142298,0.661993362,-1.142910344
621,-1.965026753,-2.352973689,1.805397796,2.458764703,4.198545637,-1.183967594,0.599695552,-0.234403466
622,-1.70524696,-2.617190957,1.174168951,2.458764703,3.023898071,1.274890808,1.295668411,-1.668776771
623,-1.494172496,-2.534610281,-1.104319705,2.458764703,2.804016946,0.392068865,-0.148160186,-0.234403466
624,-1.045783133,-2.485067495,1.007045609,2.458764703,2.235749806,1.984555041,-0.586881633,0.079953983
625,-1.90837471,-2.319954796,1.091108103,2.458764703,2.376113207,1.009534508,0.368757602,-2.142701943
626,-3.556906528,-2.15488717,1.496879819,2.458764703,1.2168385,-1.965030477,-1.58564093,-2.142701943
627,NA,NA,NA,NA,1.274588201,1.452030877,-1.060257919,1.259301308
628,-1.463337001,-2.551125476,0.200772798,2.458764703,0.384965865,-0.266744777,-0.046102353,-1.066153601
629,-1.045783133,-2.485067495,1.805397796,2.458764703,1.359295804,0.392068865,-0.226347667,-0.956035407
630,-2.551334826,-1.198325987,0.008034115,2.458764703,2.589849294,-0.660595272,0.521102451,0.143213534
