"","pop","dam","Corollawidth","Corollalength","Petallength","color492","nectaramt","nectarconc","Root","fdate"
"405",14,"TJ_194",0.906040856154052,2.14039771814904,0.643331476615957,-0.68864509603851,-0.247530981194473,-0.173289667517946,0.013128013254304,0.320267374802684
"406",14,"TJ_194",-0.817908098537112,1.82867421173411,0.00509515419133349,-0.68864509603851,-0.261923630720448,0.658433477993577,1.11911289166465,-1.02493559055847
"407",14,"TJ_194",0.649940689816207,1.08059242872708,-0.390216069231189,-0.0659682579846901,NA,NA,0.0598268406925697,-0.165996031657554
"408",14,"TJ_194",1.35927091549913,0.582214803746489,-0.189516017503391,-0.492332233749983,-0.305665139692587,-0.727739492983513,NA,0.0920402504913876
"409",14,"TJ_194",-0.203174581993062,1.22574063463224,0.555929183088881,-0.691446503800519,0.332311831711378,-0.413743606477743,1.17197144059737,-1.02493559055847
"410",14,"TJ_194",-0.16700757961518,0.876306558586011,1.60948427413509,-0.748331804710888,-0.0882986169016558,-1.22165992384511,NA,-0.914511547864665
"411",14,"TJ_194",0.444759518992538,1.60022755044932,0.286394368452923,-0.479912561138049,-0.411199142551307,0.404079973593861,0.807096204597385,-0.465445501737109
"412",14,"TJ_201",0.0927241141727759,1.25469468827041,0.643331476615957,-0.262782165399452,NA,NA,NA,1.15368593514617
"413",14,"TJ_201",1.31235466023164,-0.932576657499134,-1.50092405684809,-0.473782992033183,0.674909886118287,-1.33273684289488,-1.07474030134427,-0.591219514081517
"414",14,"TJ_202",0.649940689816207,1.02235473050215,-0.921381825011735,-0.391189277374875,-0.261923630720448,0.744130448511863,0.582463913087579,-0.732521528518793
"415",14,"TJ_202",NA,NA,NA,NA,-1.3208410064289,-0.413743606477743,-1.09143429774491,1.43927226488062
"416",14,"TJ_202",0.0927241141727759,0.993197201415522,-0.289080438468476,-0.86402189898657,-0.108444559106479,0.916886170858288,0.388110086803927,-0.591219514081517
"417",14,"TJ_202",0.444759518992538,1.37026252948439,-1.03313807189369,-0.626719677913467,-0.204898143071377,1.3566666712628,0.269710260185645,-0.0529515790052551
"418",14,"TJ_202",0.649940689816207,-0.439200145839728,-1.74844090745873,-1.06350572839246,-1.44345837907149,1.44596676012734,-0.204105137479373,-0.732521528518793
"419",14,"TJ_202",0.862574540697701,0.847018183328462,-2.00605703970174,-0.756843639092362,0.0353303857909603,-0.881880272264274,-0.455872771542421,-0.914511547864665
"420",14,"TJ_204",-0.345607615624338,1.68607031622875,0.00509515419133349,-0.468967403865604,0.122361059108214,0.153857458956056,-0.261689717640777,-0.53028696359186
"421",14,"TJ_210",-0.0571228141952801,1.91396023676136,1.30310696925702,-0.759968289371357,0.182589567934287,-0.571690240026694,0.179379841765938,0.33265059717561
"422",14,"TJ_210",NA,NA,NA,NA,NA,NA,-1.20590472106704,1.20030102940833
"423",14,"TJ_210",0.246555534917298,2.75596875861546,0.100234208499797,-0.304804830575223,-0.380530765106792,-0.649952726213493,0.855679779144023,-1.2752392174535
"424",14,"TJ_210",0.0927241141727759,1.80019973061496,-0.921381825011735,NA,0.586184084062075,-1.03410122890395,-1.28520814434668,0.863238889711919
"425",14,"TJ_210",NA,NA,NA,NA,-0.762240957741074,0.320211868492624,-1.81645634486966,1.49781817523286
"426",14,"TJ_210",NA,NA,NA,NA,NA,NA,-1.26950627450734,1.31022691182865
"427",14,"TJ_210",-0.345607615624338,1.74318150940386,0.643331476615957,-0.371688519247956,0.343445387596352,-0.334062160423815,-0.837454421385491,0.236946078220451
"428",14,"TJ_210",-0.415518988707003,0.255516174258203,-0.189516017503391,-0.364641455317242,NA,NA,-0.746117266670729,0.989815570457811
"429",15,"TJ_124",-2.08749451255103,-2.11011757330208,-0.703584375845946,1.88678530696945,1.35701340225708,2.17631777548765,-0.995663479623721,0.462976045478576
"430",15,"TJ_125",-2.5806888911542,-1.05731816471557,-0.703584375845946,1.88678530696945,0.746468222576356,0.701225103447197,-1.11906509337959,0.546845913973348
"431",15,"TJ_125",-2.48553820399939,-0.994875162353973,-0.189516017503391,1.88678530696945,3.4045957987038,-1.33273684289488,0.353877700880803,-0.0529515790052551
"432",15,"TJ_125",NA,NA,NA,NA,NA,NA,-0.332327201877816,1.40461802134412
"433",15,"TJ_125",-1.71395546264797,-1.27703115416663,0.814672216123645,1.88678530696945,2.11108172585658,0.744130448511863,-0.318316800546875,0.0266981315402802
"434",15,"TJ_125",-2.62764913246895,-0.932576657499134,0.467328760275164,1.88678530696945,3.11978159050217,-1.2588074661262,-0.0784265478383506,0.236946078220451
"435",15,"TJ_125",-2.48553820399939,-0.761987549451167,0.193986919606979,NA,2.57535021759172,-1.22165992384511,-0.978462216172555,0.745575253372392
"436",15,"TJ_125",-2.38870178951606,0.934804217074557,1.90213110098381,1.88678530696945,1.68970150011304,-0.413743606477743,-0.100941421481646,0.840638556660471
"437",15,"TJ_126",-1.93048149958261,-0.684795261139116,1.30310696925702,1.88678530696945,1.7572366790957,-0.173289667517946,0.123080375246825,-0.732521528518793
"438",15,"TJ_127",-1.82327470738921,-1.72213821695182,0.814672216123645,1.88678530696945,NA,NA,-0.831444090450905,1.05219351379551
"439",15,"TJ_127",-2.24016114660204,-0.932576657499134,1.45809461831948,1.88678530696945,NA,NA,-0.937965434399938,0.156497901094022
"440",15,"TJ_129",-2.03565114762871,-2.27365806595576,-2.1389257142657,1.88678530696945,1.11308957250719,-0.294044992298712,-0.380911873639767,-0.244612601696843
"441",15,"TJ_129",-2.13885509046203,-0.870421010375086,0.286394368452923,1.88678530696945,2.29459110833323,-0.413743606477743,0.319971083186075,-1.66736767580454
"442",15,"TJ_129",-2.48553820399939,-1.40341440182208,-0.597411888420814,1.88678530696945,0.478399262613002,0.701225103447197,0.440081546649474,0.0266981315402802
"443",15,"TJ_129",-2.03565114762871,-1.18264441614267,-0.0914732381778153,1.88678530696945,3.28792374098867,0.0713735946071644,1.05664871942604,-0.296295943026185
"444",15,"TJ_129",-3.24567259261592,-0.317193272598166,1.30310696925702,NA,NA,NA,-1.44301141734965,1.05219351379551
"445",15,"TJ_129",-1.25389563254837,-1.69008319142107,0.00509515419133349,1.88678530696945,0.888096081748913,-0.881880272264274,NA,-0.914511547864665
"446",15,"TJ_129",-1.98331641402152,-1.21406895440132,0.814672216123645,1.88678530696945,2.65239337473519,1.3566666712628,-0.422006486898573,0.236946078220451
"447",15,"TJ_129",NA,NA,NA,NA,NA,NA,-1.61203214060391,1.52863039068398
"448",15,"TJ_129",-2.08749451255103,-2.07754565835478,-0.49297497672333,1.88678530696945,2.060406333259,2.08348272866698,-0.664847939892692,0.0920402504913876
"449",15,"TJ_129",-1.90387365675636,-0.074706360199904,-0.49297497672333,NA,NA,NA,-0.843453686402691,1.32428833079912
"450",15,"TJ_129",-1.4308828104282,-1.46683918576689,-0.597411888420814,NA,1.83239938866796,-1.10948815126934,-0.46932421856568,0.989815570457811
